scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
-3.5561383,-0.70637435,0.0003763459844032478,0.0018895240696222234,HMGCLL1,-0.017364606
-3.558352,-0.9510986,0.000373188961951013,0.001873965379253467,PIK3C2A,-0.03201197
-3.5599267,,0.00037095839335974805,0.001863054747211582,CYCS,-0.02288685
-3.5600686,-0.80331427,0.0003707578419388397,0.0018623376067353186,GRINA,-0.018179549
-3.5602775,0.3162768,0.0003704630975081934,0.0018611470322462886,EVI5L,-0.011690809
-3.5603151,-1.0952967,0.0003704100667800262,0.0018611470322462886,FAM214B,-0.023180693
-3.5619524,,0.00036810715821556213,0.0018498876406397085,SF3A2,-0.022810232
-3.561994,4.138897,0.00036804858601957466,0.0018498816148135846,CLPTM1L,-0.020445017
-3.5620108,,0.0003680251595810275,0.0018498816148135846,RGP1,-0.023043681
-3.5624368,,0.00036742825621344265,0.0018473396639778622,ACTR1A,-0.01623354
-3.5631888,,0.00036637710481983,0.0018423420135224235,ZBTB49,-0.022906594
-3.563264,,0.00036627214446212624,0.001842101505832528,LLPH,-0.022448948
-3.564922,-1.1650037,0.000363964321212003,0.0018307802821901113,COQ9,-0.016683912
-3.5649765,-0.520487,0.0003638889805714812,0.001830686909122526,HNF4G,-0.025184054
-3.5661166,-2.8587604,0.00036231019164313703,0.0018230286375077508,SMIM4,-0.016962485
-3.5669186,,0.0003612036734312269,0.0018177446609088572,NDUFB6,-0.016578134
-3.567002,3.8082116,0.0003610885930236575,0.0018174491890199482,VPS33A,-0.016618669
-3.5675242,-2.0173714,0.00036037011688408086,0.0018141161090856237,ZNF730,-0.030800581
-3.5691824,0.83836067,0.0003580970918159369,0.0018029551110901394,LRFN2,-0.015031584
-3.5701556,,0.0003567693001223331,0.0017965504519513334,SPTY2D1OS,-0.022973957
-3.5715632,1.4527224,0.000354856989621241,0.0017871999244544945,GPSM2,-0.01346013
-3.5716884,-0.75735414,0.00035468721974806346,0.0017866239691199516,RAB34,-0.033388324
-3.572344,,0.0003537999956799317,0.0017824333219856308,C2orf69,-0.018282048
-3.5733173,0.43743068,0.0003524871125841903,0.001776096573066424,MICAL2,-0.014878315
-3.573802,,0.000351835188634649,0.001773088775734134,ERAP1,-0.019315368
